designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 6730683763991958784,6730683763991958784,284.2169752,-38.01379523,1.991861702,-2.706015945,-7.739036558,1.0270364,20.695246,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424655744,6730905109424655744,284.9142016,-36.6315511,-0.1312079989,0.8425646548,-2.008891732,1.5888482,18.310455,0.9495163,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424657024,6730905109424657024,284.9145964,-36.63043492,-0.02135454568,1.740949132,-1.647347353,1.2125903,18.333382,0.8712597,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424668032,6730905109424668032,284.9039557,-36.63658301,0.03800321663,2.000762583,-1.905090751,1.2877804,18.27502,0.8689728,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424668160,6730905109424668160,284.9045034,-36.63624982,,,,,18.455196,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424668416,6730905109424668416,284.9046837,-36.63636508,,,,,18.686642,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424668672,6730905109424668672,284.9045605,-36.63734918,,,,,18.6977,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424668800,6730905109424668800,284.9044043,-36.6377247,,,,,18.599817,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424668928,6730905109424668928,284.9058674,-36.63640708,0.1631163972,1.310890529,-2.405021275,1.6907582,15.391649,1.0935955,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730905109424669056,6730905109424669056,284.9047556,-36.63771941,0.02705388625,1.004038079,-2.567802592,1.2761745,16.176378,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730905109424669184,6730905109424669184,284.906437,-36.63617122,-0.1931292167,0.6924875579,-2.064150893,0.98875576,17.89618,0.8040142,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730905109424669696,6730905109424669696,284.9065533,-36.6366774,-2.05223,1.706925169,-3.763653022,2.3301811,18.20732,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730905109424669952,6730905109424669952,284.907915,-36.63623911,,,,,18.188522,1.0328941,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424670208,6730905109424670208,284.9077008,-36.63680943,-0.4977940155,2.326840467,-1.37822438,1.8000772,18.240675,0.70212364,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730905109424670336,6730905109424670336,284.9076381,-36.63718477,,,,,19.058277,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424670976,6730905109424670976,284.9128373,-36.63231342,,,,,18.795088,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424673024,6730905109424673024,284.9152792,-36.62953027,,,,,19.07583,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424674304,6730905109424674304,284.9147842,-36.62990556,0.2173012706,0.8418833413,-2.396846321,1.0482484,18.773912,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424674432,6730905109424674432,284.9105564,-36.63423447,,,,,18.974855,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447712594504576,6730447712594504576,280.3448789,-37.00748635,-0.3241339121,-5.910737165,-2.898572912,1.0468198,20.335653,0.7069969,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447639578079104,6730447639578079104,280.2750254,-36.99318615,0.3016156738,4.358468559,-2.930839352,1.0234408,16.778038,1.0051708,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5050.2554,4.5622,-1.2606,1347.1545,0.0035,0.0028,0.0015
Gaia DR3 6730447643869910528,6730447643869910528,280.2820816,-37.00085057,-1.015965528,-3.416590489,-0.8763110176,4.1261377,16.875698,1.0157719,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730447643869915648,6730447643869915648,280.2872227,-36.99107263,0.6176496637,-2.420360222,-1.300196767,1.0639251,18.414179,1.4027576,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4421.72,4.5314,-0.0385,2151.8882,0.0201,0.0151,0.008
Gaia DR3 6730447643869915776,6730447643869915776,280.2878562,-36.99094209,0.301775404,5.28666574,-8.707471838,2.4284608,20.082918,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447643869919360,6730447643869919360,280.2836217,-36.99056106,0.08411273283,0.3285063429,-8.619502638,0.9751012,19.230247,0.99721336,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447643869920256,6730447643869920256,280.2823983,-36.99110166,0.6770584633,-0.8994934574,-1.241039467,1.0479586,20.181,0.8295002,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447643869924608,6730447643869924608,280.2827662,-36.98582008,0.4192252755,-2.400305888,-5.04587857,0.93804866,17.854656,1.1429787,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4643.0425,4.8031,-1.1808,1235.0704,0.0095,0.0074,0.004
Gaia DR3 6730447643869925760,6730447643869925760,280.2815405,-36.98569272,-0.6048990471,-2.473917956,-3.648710262,1.1068693,19.777996,0.76327133,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447643873722496,6730447643873722496,280.2786915,-36.99286421,0.3912216272,-8.551072321,-8.998584575,0.8971658,20.31201,1.0525913,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447643874534144,6730447643874534144,280.2890557,-36.993075,1.085150515,-2.503968958,-0.05491472694,1.0592433,20.322515,1.1138802,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447643874535680,6730447643874535680,280.2779576,-36.99342019,0.6154783286,-0.5020427145,-0.1633171753,1.0485425,20.682575,0.6200466,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447643874539520,6730447643874539520,280.2854018,-37.00115233,-0.6650814791,-1.89212814,-3.707096147,1.0252619,20.596472,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447643877013376,6730447643877013376,280.27602,-36.99122872,0.5734771657,-4.268029624,-3.275442034,0.9734505,20.491539,0.7645378,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447643877016320,6730447643877016320,280.2815683,-36.98926751,-0.09977706023,-11.27991628,-12.63996398,1.0214349,20.582073,1.1942711,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447643877022720,6730447643877022720,280.2868814,-36.99536058,1.586978452,0.5337236047,-5.941919125,0.99484587,20.43279,1.0669441,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730683763991963264,6730683763991963264,284.222796,-38.00609283,,,,,20.843342,0.25907707,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730683763991984256,6730683763991984256,284.2112464,-38.00427634,-0.6371695377,-0.903845081,-9.286586074,1.0488108,20.60155,1.5063095,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730683763991987456,6730683763991987456,284.2136505,-38.00066823,0.6894762275,-2.624786338,-3.394863024,0.92332,20.228699,0.6124935,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730683763991991552,6730683763991991552,284.2174298,-37.99448927,0.06026500505,1.364344447,-2.519008939,0.9576004,20.72389,1.4036007,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730683763991996032,6730683763991996032,284.2121035,-37.9972491,-0.2994342769,-5.661030379,-12.52240856,1.0231998,20.008055,2.0660362,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730683763996523776,6730683763996523776,284.2215885,-38.00483337,0.4804854567,0.1624973916,-2.811944289,0.97907895,20.024572,0.95701027,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730683763996525696,6730683763996525696,284.220126,-38.00073577,0.1694688031,-0.006175563814,-0.3314796889,0.97882843,18.242144,1.0135326,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5065.9497,4.7644,-1.3771,2040.8759,0.006,0.0049,0.0026
Gaia DR3 6730683763996531328,6730683763996531328,284.2126654,-37.99661893,-0.01601985616,-2.235326647,-1.475090133,0.9308627,17.451414,1.0881939,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5126.6045,4.7844,-3.4378,1175.9014,0.3173,0.2559,0.1411
Gaia DR3 6730683763998740480,6730683763998740480,284.2169833,-38.0131303,0.5751308941,-0.2124752231,0.1241576667,0.9742574,19.641325,1.7811775,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730683763998741376,6730683763998741376,284.2092483,-38.00728525,-0.3657790114,0.8155115122,-5.13989397,3.6860795,16.802889,0.93301105,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730683794055380480,6730683794055380480,284.1729416,-38.03631541,0.9158367624,-1.385058912,1.706878887,0.94725376,18.697727,1.6967411,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3944.1416,4.9967,-1.5016,672.022,0.0049,0.0036,0.0019
Gaia DR3 6730683794055398272,6730683794055398272,284.1673179,-38.03244135,0.2857022556,3.712240471,-4.184118843,1.005253,17.927614,1.3811626,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4489.0376,4.646,-0.0042,1550.0834,0.0268,0.0203,0.0107
Gaia DR3 6730683794055404544,6730683794055404544,284.1783475,-38.0331084,0.6039502205,0.6685530812,-13.82214018,0.96015924,17.410696,1.3227863,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4503.27,4.7213,-0.5087,1059.2255,0.0882,0.0676,0.036
Gaia DR3 6730683794055409024,6730683794055409024,284.1713929,-38.03040826,0.3263455335,-3.13339032,-5.135770628,1.0145855,17.830873,1.0838318,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4875.22,4.8603,-2.005,1273.4752,0.0203,0.0162,0.0088
Gaia DR3 6730560206383255040,6730560206383255040,280.9245083,-36.69683078,,,,,20.769955,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560206386119680,6730560206386119680,280.9232872,-36.69700125,0.1204957625,-3.735316444,2.162463293,1.0651661,15.684768,1.0836258,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5578.5,3.9325,-0.3889,2000.5344,0.5729,0.469,0.2534
Gaia DR3 6730560206386123904,6730560206386123904,280.9277071,-36.6872594,0.2818563965,3.512750925,-5.424432614,0.9806037,17.994736,1.0617752,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4947.38,4.7628,-1.0972,1741.493,0.0083,0.0067,0.0036
Gaia DR3 6730560206386127104,6730560206386127104,280.9148286,-36.69257493,2.027846514,-4.16230619,-19.33544837,0.88940316,14.595522,1.2043076,19.01321,NOT_AVAILABLE,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,4998.074,4.6031,0.0451,459.5974,0.3261,0.2579,0.1362
Gaia DR3 6730560206386128896,6730560206386128896,280.9181666,-36.68562328,0.7877012319,6.819957972,5.672100098,1.6788592,18.700256,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560206386129408,6730560206386129408,280.9180487,-36.68438807,-0.3281342803,-2.831406477,-6.791829478,1.0454158,19.288313,0.87898827,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560206386130048,6730560206386130048,280.9105055,-36.69058281,1.947760096,-4.147406383,-3.89694343,1.5399987,18.850723,0.8807602,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560236438138496,6730560236438138496,280.9449964,-36.6973669,0.1809559236,-3.226582744,-4.808392228,0.8880659,16.334581,1.2195673,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5084.668,4.3233,-0.569,1469.0845,0.5254,0.4186,0.2255
Gaia DR3 6730560236438140416,6730560236438140416,280.9375145,-36.69311842,1.152729379,-0.1724591861,-10.58964162,0.95585436,17.288015,1.6201153,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4315.2783,4.636,-0.0216,874.2624,0.476,0.3524,0.1868
Gaia DR3 6730560236438146432,6730560236438146432,280.9412377,-36.68128911,0.12899023,-3.624950998,-11.12192482,0.981294,17.530006,0.85881233,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5411.012,4.7128,-1.4407,1872.0056,0.0036,0.003,0.0016
Gaia DR3 6730560236438460416,6730560236438460416,280.9443447,-36.69831525,-0.1701869166,-0.384437831,-1.23697239,1.0817605,20.365213,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560236438466048,6730560236438466048,280.9439438,-36.68445098,0.4402784416,-0.2483106653,-4.47055839,0.91398257,18.698936,1.3768406,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4316.6523,4.9051,-1.4601,1221.8383,0.0079,0.0059,0.0032
Gaia DR3 6730560240730322048,6730560240730322048,280.9455715,-36.69859374,0.004377201337,4.309410026,-3.347306963,1.0619447,20.028166,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560240730324736,6730560240730324736,280.9462927,-36.69726867,0.4157322484,-0.03545215533,3.397720413,1.0153413,19.82897,1.6625099,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560240730325120,6730560240730325120,280.9446252,-36.69877806,0.8734011906,-2.786784746,-4.922215232,1.0718204,17.045717,1.3965263,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4560.596,4.665,-0.1314,955.9562,0.3403,0.2597,0.1371
Gaia DR3 6730276738540395904,6730276738540395904,282.2781026,-36.91200164,0.612073072,7.059900778,-3.221285833,0.98317826,16.690517,1.1334286,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4962.3296,4.5834,-0.5764,1145.7659,0.2068,0.1651,0.0886
Gaia DR3 6730276738540396800,6730276738540396800,282.2777758,-36.9090063,-0.2735818213,-1.894942551,1.238387257,1.1492991,20.005516,2.545784,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730276738540397952,6730276738540397952,282.2642826,-36.91224187,0.8733844799,-0.862293207,-10.56172961,0.9945936,15.2097645,0.9486847,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5371.996,4.4057,-0.2757,1062.5166,0.0992,0.0815,0.0436
Gaia DR3 6730276738540411008,6730276738540411008,282.2712993,-36.90445933,0.2233665004,-0.914946921,-4.095732484,0.9722629,18.8978,0.8927002,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5283.6,4.7885,-1.8261,3061.8108,0.0037,0.003,0.0017
Gaia DR3 6730276768593053312,6730276768593053312,282.242485,-36.91396755,1.146777613,5.940892996,-5.254411805,1.0067037,15.841707,1.154602,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4950.844,4.5453,-0.0344,888.7943,0.1894,0.1502,0.0794
Gaia DR3 6730276768593057920,6730276768593057920,282.2565671,-36.90870697,0.1813535708,1.026312216,-4.588819513,0.98965174,16.782322,1.1570473,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4884.969,4.2832,-0.9144,1736.1626,0.2152,0.1708,0.0916
Gaia DR3 6730276768595729152,6730276768595729152,282.2504854,-36.92216658,0.5266417326,-2.964474842,-4.891046819,1.0389895,18.862944,0.940712,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5024.4653,4.7926,-1.4249,2579.691,0.0025,0.002,0.0011
Gaia DR3 6730276768595758848,6730276768595758848,282.2508976,-36.91335796,0.2497778465,0.7637221878,-8.629139649,1.0062838,19.537386,1.5217686,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730276768595766528,6730276768595766528,282.248075,-36.91266428,0.1803246566,-0.1449883795,-2.121267085,0.99801224,18.565248,0.88741493,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5285.2363,4.7663,-1.4264,2679.202,0.0052,0.0043,0.0023
Gaia DR3 6730276768595772672,6730276768595772672,282.241175,-36.90968652,0.411905711,-0.2853458372,-3.299740504,0.98948896,18.504242,0.8796425,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5286.7515,4.7731,-1.5865,2575.7795,0.003,0.0025,0.0013
Gaia DR3 6730276768608003968,6730276768608003968,282.2493986,-36.92153611,0.6388844689,-1.617676763,-3.735708374,1.0139496,19.88161,0.9846935,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730276768608004352,6730276768608004352,282.2482375,-36.91144886,0.2396925022,0.6860769086,-2.674979246,1.0151001,19.473719,1.4739571,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730276772893443456,6730276772893443456,282.2565171,-36.91482542,0.02489245122,-0.3734566453,-9.776514742,1.090655,20.124434,0.94322205,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730276772893445120,6730276772893445120,282.2498468,-36.91942654,,,,,20.903036,1.9878464,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424674816,6730905109424674816,284.9119534,-36.63256344,-0.1627830911,0.8115264293,-2.875734993,1.0453986,18.241405,0.80635834,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730905109424674944,6730905109424674944,284.9115927,-36.6331672,0.6298631714,1.89100047,-0.3721637573,1.213689,18.55537,0.44467354,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424681984,6730905109424681984,284.9088362,-36.63521273,,,,,18.828527,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424688896,6730905109424688896,284.9034836,-36.63824935,,,,,18.235884,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424689920,6730905109424689920,284.9099136,-36.63328954,-0.05206326637,-0.2482001424,-2.976101792,1.1048884,18.720575,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424691712,6730905109424691712,284.9138152,-36.62863581,,,,,19.365395,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424691840,6730905109424691840,284.9141689,-36.62881788,2.281514178,3.263887969,0.339310978,1.5146072,18.984823,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424692096,6730905109424692096,284.9126475,-36.6289,2.471790397,-1.340368616,-0.4442706744,1.8847147,18.398863,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424692352,6730905109424692352,284.9142458,-36.62937922,-1.51982894,2.634398309,-2.202702551,2.8005884,17.881569,1.0026321,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730905109424692864,6730905109424692864,284.9118537,-36.63163946,,,,,19.590813,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424692992,6730905109424692992,284.9115004,-36.63217374,0.1349077689,0.7497275443,-2.187707145,1.0317831,18.511932,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424706432,6730905109424706432,284.9131781,-36.62975685,,,,,19.178596,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424711552,6730905109424711552,284.9052784,-36.63207817,,,,,18.620577,0.8728161,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424711808,6730905109424711808,284.9092943,-36.63251139,0.2096756416,2.912842773,-1.047838554,1.0321063,19.004831,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424711936,6730905109424711936,284.9092568,-36.63293206,,,,,19.110006,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424712064,6730905109424712064,284.9064929,-36.63167693,,,,,18.782112,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424712320,6730905109424712320,284.906501,-36.63246501,,,,,19.088104,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424712960,6730905109424712960,284.9077417,-36.63117883,,,,,18.372004,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424713088,6730905109424713088,284.9073202,-36.63187127,,,,,19.180334,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109424713600,6730905109424713600,284.9092409,-36.63118415,-0.529137868,0.3300653355,-3.272026275,2.0981073,17.135439,0.744957,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730447643882518016,6730447643882518016,280.2822351,-37.00096171,,,,,18.209652,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447643882519680,6730447643882519680,280.2848403,-36.99094461,0.1783627652,-5.280090709,-4.522113359,0.9579985,15.922999,1.0224543,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,6162.325,4.26,-0.9984,1572.166,0.818,0.685,0.3751
Gaia DR3 6730447643882519808,6730447643882519808,280.2795988,-36.995862,0.03282401537,0.6321634179,-5.40602758,1.0270941,18.678768,1.0653954,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4942.396,4.8339,-1.7256,2111.2095,0.0054,0.0043,0.0024
Gaia DR3 6730447643882521216,6730447643882521216,280.2831243,-36.98582545,0.1935506346,2.037482307,-4.659946241,0.99255943,20.189781,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447673935439488,6730447673935439488,280.3289518,-37.01800065,0.1718923167,-4.484480156,-1.30750072,0.9408288,13.822495,1.2175999,103.43619,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5411.419,3.2225,-0.0097,2532.4749,0.7426,0.5955,0.3179
